CD_PT_SING_INF__CODE;LIAISON_INF__LIAISON;CHAUSSEE_INF__SENS;ABS_DEB;NOM_USAGE;LIBELLE;COMMENTAIRE
ACCSER;A6;1;127400;;;
RAU;A36;1;111852;53 07;;
RAU;A39;2;43698;54 86;;
RAU;A71;1;218322;21 09;;
RAU;A6;2;67287;11 38;;
RAU;A6;1;327290;34 33;;
RAU;A6;1;387000;41 35;;
RAU;A6;1;330275;34 37;;
RAU;A5;2;75748;15 14;;
ACCSER;A40;1;126380;;;
RAU;A36;1;120097;53 15;;
RAU;A36;1;122129;53 17;;
ACCSER;A71;2;241407;;;
ACCSER;A6;1;435500;;;
RAU;A31;2;149900;;;
RAU;A77;1;38342;17 41;;
ACCSER;A40;2;165900;;;
RAU;A6;2;170036;14 56;;
RAU;A39;2;144581;44 128;;
ACCSER;A39;1;120486;;;
RAU;A71;2;220332;21 12;;
RAU;A39;2;94725;57 44;;
RAU;A311;1;29070;1-28+1-D;;
RAU;A5;1;83443;15 05;;
RAU;A77;2;26875;17 26;;
RAU;A71;1;212282;21 03;;
RAU;A39;2;61208;57 08;;
RAU;A26;2;374162;;;
RAU;A6;2;324790;34 28;;
RAU;A40;2;104640;280;;
RAU;A6;2;209270;31 28;;
RAU;A71;1;296479;23 01;;
RAU;A404;1;19971;198;;
RAU;A6;1;63610;11 33;;
RAU;A26;1;380692;;;
ACCSER;A40;2;142760;;;
RAU;A39;1;59028;57 05;;
ACCSER;A6;2;388400;;;
RAU;A71;2;270524;22 20;;
ACCSER;A71;1;319337;;;
RAU;A6;2;339860;34 48;;
RAU;A71;1;314164;23 19;;
RAU;A71;1;316114;23 21;;
RAU;A6;2;372520;41 22;;
ACCSER;A77;1;5717;;;
ACCSER;A77;1;7100;;;
RAU;A31;2;62305;2-62+4;;
RAU;A6;2;216205;31 36;;
ACCSER;A6;2;324970;;;
RAU;A6;2;325201;34 30;;
RAU;A6;2;238410;32 06;;
RAU;A31;1;79168;1-79+2;;
RAU;A6;1;130200;14 01;;
RAU;A6;2;317205;34 12;;
RAU;A40;1;162200;4426;;
RAU;A6;2;429875;42 24;;
ACCSER;A6;1;247090;;;
RAU;A6;1;54529;11 23;;
RAU;A26;2;377372;;;
ACCSER;A6;1;205840;;;
ACCSER;A40;2;108528;;;
ACCSER;A6;1;356200;;;
RAU;A6;1;282065;32 55;;
RAU;A77;1;100090;58006;;
ACCSER;A5;1;31910;;;
ACCSER;A5;2;133560;;;
RAU;A39;1;36108;54 77;;
RAU;A5;2;128394;;;
RAU;A5;2;4680;15 92;;
ACCSER;A6;2;117750;;;
RAU;A6;2;286490;32 66;;
RAU;A26;2;391012;;;
RAU;A6;1;316062;34 09;;
RAU;A36;2;26609;51 26;;
RAU;A71;2;264344;22 14;;
RAU;A71;2;296479;23 02;;
RAU;A71;1;298459;23 03;;
ACCSER;A31;2;120394;;;
RAU;A31;2;120800;;;
RAU;A31;1;162170;;;
RAU;A31;1;25218;1-25+2;;
RAU;A31;1;83350;1-83+4;;
RAU;A77;1;28834;17 31;;
ACCSER;A40;1;161820;;;
RAU;A39;1;98675;57 47;;
RAU;A42;1;23000;43 19;;
RAU;A77;2;2440;11 64;;
ACCSER;A39;1;26358;;;
RAU;A39;1;94725;57 43;;
RAU;A432;1;3772;0377-1;;
ACCSER;A39;2;122326;;;
ACCSER;A31;2;13936;;;
RAU;A6;1;326335;34 31;;
ACCSER;A26;2;392772;;;
RAU;A6;1;163095;14 47;;
RAU;A6;1;394950;41 43;;
RAU;A36;1;206740;33 61;;
RAU;A5;2;12470;15 84;;
RAU;A71;2;361350;24 12;;
ACCSER;A5;2;12370;;;
ACCSER;A5;2;30120;;;
RAU;A36;1;95622;52 59;;
RAU;A6;1;177525;14 67;;
RAU;A6;1;128000;12 49;;
RAU;A71;2;339334;23 46;;
RAU;A31;1;100850;;;
RAU;A6;2;327300;34 34;;
RAU;A39;2;82415;57 30;;
ACCSER;A39;2;26358;;;
RAU;A5;1;140022;;;
RAU;A5;1;140200;;;
RAU;A39;1;113201;57 63;;
RAU;A31;1;182380;;;
RAU;A77;1;92430;18057;;
RAU;A6;2;212860;31 32;;
RAU;A40;2;132790;209B;;
RAU;A40;1;123520;116;;
RAU;A39;1;30123;54 71;;
ACCSER;A40;2;150269;;;
ACCSER;A71;2;374430;;;
ACCSER;A77;2;62580;;;
RAU;A71;1;377690;24 27;;
RAU;A36;1;42745;51 45;;
RAU;A46;1;16070;42 79;;
RAU;A6;2;124600;12 46;;
RAU;A6;2;198020;31 18;;
RAU;A6;1;302310;33 25;;
RAU;A6;2;364700;41 12;;
RAU;A6;2;438655;42 42;;
ACCSER;A42;2;18170;;;
RAU;A42;1;38250;43 35;;
RAU;A5;1;23970;15 71;;
RAU;A71;2;349279;23 56;;
RAU;A71;1;228342;21 19;;
RAU;A31;1;111040;;;
ACCSER;A31;1;107945;;;
RAU;A40;2;119830;231;;
RAU;A42;2;10680;43.08;;
RAU;A40;1;197390;4470;;
ACCSER;A77;2;65340;;;
ACCSER;A31;2;220583;;;
RAU;A31;2;213810;;;
ACCSER;A36;2;7180;;;
RAU;A71;2;280727;22 30;;
RAU;A31;1;203190;;;
RAU;A46;2;23280;43 04;;
RAU;A46;2;24350;43 08;;
RAU;A46;2;24830;43 12;;
RAU;A6;2;343820;34 52;;
ACCSER;A40;1;103818;;;
ACCSER;A71;2;278400;;;
ACCSER;A71;2;226050;;;
ACCSER;A36;1;212260;;;
RAU;A26;1;375517;;;
RAU;A71;2;288514;22 38;;
RAU;A71;1;381730;24 31;;
RAU;A71;1;222342;21 13;;
RAU;A31;2;194380;;;
RAU;A406;1;1400;1-01+4;;
RAU;A406;2;1400;2-01+5;;
ACCSER;A432;2;1359;;;
RAU;A406;1;2050;1-02+1;;
RAU;A406;2;2050;2-02+2;;
ACCSER;A6;1;171880;;;
RAU;A26;2;388177;;;
RAU;A6;2;417550;42 16;;
ACCSER;A26;2;387860;;;
RAU;A6;1;111800;12 31;;
RAU;A40;1;187890;4458;;
RAU;A40;1;201480;4474;;
RAU;A40;2;201510;4473;;
RAU;A39;2;46698;54 92;;
ACCSER;A40;1;136500;;;
RAU;A42;1;32600;43 29 ;;
RAU;A40;1;135570;108;;
RAU;A40;2;124290;215;;
RAU;A6;1;214505;31 33;;
RAU;A6;1;314159;34 05;;
ACCSER;A36;2;212080;;;
RAU;A31;1;149900;;;
RAU;A39;2;136631;44 118;;
ACCSER;A31;2;116251;;;
RAU;A5;2;111540;;;
RAU;A71;1;337309;23 43;;
RAU;A39;2;41718;54 84;;
RAU;A36;1;92412;52 55;;
ACCSER;A36;1;176700;;;
ACCSER;A36;1;130870;;;
RAU;A71;1;351317;24 01;;
RAU;A39;2;90095;57 38;;
ACCSER;A71;2;235470;;;
ACCSER;A71;1;312537;;;
ACCSER;A6;1;406880;;;
ACCSER;A40;1;142710;;;
RAU;A5;2;8730;15 88;;
RAU;A5;2;131937;;;
RAU;A39;1;107575;57 57;;
ACCSER;A432;1;22370;;;
RAU;A6;2;189760;31 10;;
RAU;A31;2;203190;;;
RAU;A39;1;105725;57 55;;
RAU;A31;1;178500;;;
RAU;A40;1;116290;147;;
ACCSER;A39;1;134441;;;
RAU;A71;1;302359;23 07;;
RAU;A6;1;305100;33 29;;
ACCSER;A40;2;196643;;;
RAU;A36;1;28828;51 27;;
RAU;A36;2;197010;33 52;;
RAU;A36;1;176532;54 31;;
ACCSER;A6;2;356220;;;
ACCSER;A5;1;178192;;;
ACCSER;A6;2;171850;;;
RAU;A71;1;254364;22 03;;
RAU;A5;1;43020;15 51;;
ACCSER;A5;1;2130;;;
ACCSER;A5;1;4920;;;
ACCSER;A6;2;287045;;;
RAU;A40;2;117630;245;;
ACCSER;A42;2;34200;;;
ACCSER;A39;2;71020;;;
RAU;A19;1;8340;12.55;;
RAU;A36;2;160497;54 12;;
RAU;A5;2;184479;;;
RAU;A71;1;304249;23 09;;
RAU;A40;2;171520;4437;;
RAU;A40;2;103960;286;;
RAU;A40;1;122095;120;;
RAU;A31;2;116400;;;
RAU;A404;1;9474;193;;
RAU;A77;2;14193;17 12;;
ACCSER;A5;1;23120;;;
ACCSER;A71;1;287700;;;
RAU;A5;2;144187;;;
ACCSER;A71;2;343700;;;
RAU;A6;1;137517;14 11;;
RAU;A6;1;144711;14 21;;
ACCSER;A6;1;320320;;;
RAU;A71;2;337309;23 44;;
RAU;A71;2;320029;23 26;;
RAU;A5;1;37950;15 57;;
RAU;A6;2;154978;14 36;;
RAU;A6;2;156200;14 38;;
RAU;A40;2;107850;267;;
RAU;A40;1;189880;4462;;
RAU;A5;1;201840;;;
ACCSER;A6;2;121380;;;
RAU;A31;1;113080;;;
RAU;A40;1;117850;143;;
RAU;A40;2;114700;251;;
RAU;A40;2;117090;246;;
RAU;A40;2;113175;253;;
RAU;A6;1;186540;31 07;;
ACCSER;A26;1;392722;;;
RAU;A71;2;381730;24 32;;
RAU;A36;2;172125;54 26;;
RAU;A5;1;166844;;;
RAU;A6;2;69750;11 42;;
RAU;A6;1;244100;32 11;;
RAU;A6;1;443835;42 53;;
RAU;A6;1;218095;31 37;;
ACCSER;A6;2;402580;;;
RAU;A39;2;44178;54 88;;
RAU;A6;2;435520;42 36;;
ACCSER;A5;2;68130;;;
RAU;A6;2;157055;14 40;;
RAU;A31;2;58570;2-58+7;;
RAU;A6;1;153540;14 33;;
RAU;A6;1;87080;11 59;;
RAU;A71;2;218322;21 10;;
RAU;A36;1;58490;52 09;;
RAU;A36;1;96450;52 61;;
RAU;A36;1;101585;52 69;;
RAU;A36;1;208750;33 63;;
RAU;A6;1;284830;32 61;;
RAU;A5;2;37950;15 58;;
RAU;A31;2;21253;2-21+4;;
RAU;A71;2;331339;23 38;;
ACCSER;A6;2;297060;;;
RAU;A71;1;387516;24 37;;
ACCSER;A36;1;72150;;;
RAU;A36;2;154315;54 06;;
RAU;A40;2;118600;239;;
ACCSER;A6;1;74350;;;
RAU;A39;2;121031;57 72;;
ACCSER;A39;2;126201;;;
ACCSER;A36;2;126250;;;
RAU;A40;1;195530;4468;;
RAU;A432;2;12020;1202;;
RAU;A5;2;142047;;;
ACCSER;A406;1;3700;;;
ACCSER;A406;2;3700;;;
ACCSER;A6;2;68000;;;
ACCSER;A5;2;168448;;;
RAU;A71;1;308249;23 13;;
RAU;A71;1;335269;23 41;;
RAU;A39;2;118961;57 70;;
ACCSER;A404;2;3142;AS42;;
ACCSER;A6;2;153330;;;
RAU;A6;2;405370;42 02;;
RAU;A31;1;50664;1-50+7;;
RAU;A71;1;325429;23 31;;
RAU;A39;1;134831;44 117;;
RAU;A39;2;53208;54 100;;
RAU;A39;1;66748;57 13;;
RAU;A39;1;200;1-0+2-E;;
ACCSER;A71;2;326587;;;
RAU;A31;1;87900;;;
ACCSER;A5;2;209356;;;
ACCSER;A39;2;13935;;;
RAU;A6;2;353670;34 62;;
RAU;A6;2;405358;41 54;;
RAU;A31;1;9375;33 89;;
ACCSER;A36;2;130910;;;
ACCSER;A6;2;259845;;;
RAU;A6;2;280360;32 54;;
RAU;A40;1;128400;112;;
RAU;A6;1;122900;12 43;;
RAU;A36;2;174002;54 28;;
RAU;A19;1;11310;12.59;;
RAU;A77;1;9033;17 05;;
RAU;A31;2;209240;;;
ACCSER;A36;1;185620;;;
RAU;A26;1;391012;;;
ACCSER;A6;2;332850;;;
RAU;A6;2;68500;11 40;;
RAU;A6;2;63610;11 34;;
RAU;A71;2;278717;22 28;;
RAU;A432;2;5764;0577-2;;
RAU;A5;1;216950;;;
RAU;A26;1;389722;;;
RAU;A36;2;168153;54 22;;
ACCSER;A36;1;160640;;;
RAU;A5;1;117670;;;
RAU;A5;1;162799;;;
RAU;A77;1;94320;18059;;
RAU;A40;2;154600;4417;;
RAU;A31;2;83350;2-83+5;;
RAU;A77;2;69090;18030;;
RAU;A77;2;71070;18032;;
RAU;A31;2;36450;2-36+6;;
RAU;A36;2;156314;54 08;;
ACCSER;A6;1;429970;;;
RAU;A6;2;321080;34 20;;
ACCSER;A5;2;55610;;;
RAU;A719;1;3997;2443;;
RAU;A404;2;16371;296;;
ACCSER;A40;2;147000;;;
ACCSER;A6;2;159100;;;
RAU;A36;1;68868;52 27;;
RAU;A77;1;21392;17 21;;
RAU;A6;2;275110;32 44;;
RAU;A6;2;219585;31 40;;
RAU;A6;2;179655;31 02;;
RAU;A6;1;280315;32 53;;
ACCSER;A77;1;68160;;;
ACCSER;A77;2;29780;;;
ACCSER;A406;2;5500;;;
RAU;A406;2;5500;;;
RAU;A406;1;6400;1-06+4;;
RAU;A406;2;6400;2-06+5;;
RAU;A5;1;109440;;;
RAU;A5;1;111540;;;
RAU;A39;2;4000;2-4+1-E;;
RAU;A6;1;323810;34 25;;
ACCSER;A40;1;140960;;;
RAU;A40;1;142130;103;;
RAU;A5;2;101400;;;
RAU;A6;2;75915;11 48;;
RAU;A5;2;201840;;;
RAU;A5;2;171720;;;
RAU;A6;2;77924;11 50;;
RAU;A6;1;157068;14 39;;
RAU;A46;1;9090;42 99;;
RAU;A39;1;84395;57 31;;
RAU;A6;1;176004;14 65;;
RAU;A39;1;72628;57 19;;
RAU;A6;2;192095;31 12;;
ACCSER;A5;2;37660;;;
RAU;A6;2;363760;41 10;;
RAU;A404;1;1394;188;;
ACCSER;A31;2;132067;;;
RAU;A31;2;48653;2-48+8;;
RAU;A31;2;154000;;;
RAU;A31;2;132015;;;
ACCSER;A719;1;8150;;;
RAU;A5;2;2205;15 96;;
RAU;A36;2;126829;53 24;;
ACCSER;A432;2;33350;;;
RAU;A5;1;214610;;;
RAU;A432;1;8490;849;;
RAU;A432;2;8694;869;;
RAU;A36;2;109701;53 06;;
RAU;A5;1;151862;;;
ACCSER;A31;1;37790;;;
RAU;A40;2;114185;252;;
RAU;A31;2;166180;;;
ACCSER;A39;2;109504;;;
RAU;A71;2;310262;23 16;;
RAU;A432;1;5772;0577-1;;
RAU;A39;1;90095;57 37;;
RAU;A36;1;141675;53 37;;
RAU;A71;2;357290;24 08;;
RAU;A719;1;5003;2445;;
RAU;A391;1;1550;57 81;;
ACCSER;A719;2;4500;;;
RAU;A6;1;81900;11 53;;
ACCSER;A6;1;82520;;;
RAU;A31;2;11400;33 92;;
ACCSER;A42;1;34300;;;
RAU;A36;2;2700;51 04;;
RAU;A77;2;52890;18010;;
RAU;A77;2;54840;18012;;
RAU;A77;1;60300;18019;;
RAU;A39;1;142841;44 127;;
RAU;A40;1;177625;4446;;
ACCSER;A77;1;79420;;;
ACCSER;A77;1;81720;;;
RAU;A6;2;226715;31 50;;
RAU;A6;2;171275;14 58;;
ACCSER;A40;1;178579;;;
RAU;A5;2;150120;;;
RAU;A6;1;433380;42 33;;
RAU;A6;1;172788;14 59;;
ACCSER;A40;1;164209;;;
RAU;A71;1;292578;22 41;;
RAU;A31;1;42550;1-42+6;;
ACCSER;A5;2;175631;;;
RAU;A42;1;40100;43 37;;
ACCSER;A432;1;32630;;;
RAU;A6;1;439730;42 45;;
RAU;A6;1;221193;31 43;;
RAU;A31;2;207080;;;
RAU;A36;1;73014;52 33;;
RAU;A36;1;74366;52 35;;
RAU;A36;1;75052;52 37;;
RAU;A36;1;77688;52 39;;
RAU;A19;2;29850;12.82;;
ACCSER;A39;1;143291;;;
RAU;A6;1;321080;34 19;;
RAU;A36;1;81810;52 43;;
RAU;A31;1;64510;1-64+5;;
RAU;A42;2;5200;43 24;;
RAU;A40;2;107450;269;;
ACCSER;A26;2;374280;;;
ACCSER;A5;1;35340;;;
RAU;A71;1;242124;21 33;;
RAU;A5;1;59970;15 33;;
ACCSER;A5;2;87351;;;
RAU;A5;1;150120;;;
ACCSER;A42;2;42120;;;
RAU;A40;1;120910;126;;
ACCSER;A6;2;179350;;;
RAU;A36;2;15720;51 16;;
RAU;A36;1;124332;53 19;;
RAU;A40;2;164250;4429B;;
RAU;A40;2;188540;4459;;
RAU;A39;2;114941;57 66;;
RAU;A6;1;224755;31 47;;
RAU;A39;2;62998;57 10;;
RAU;A6;2;372580;41 20;;
RAU;A36;1;11008;51 11;;
RAU;A71;2;226347;21 18;;
ACCSER;A6;1;79620;;;
ACCSER;A71;1;351347;;;
ACCSER;A5;1;116790;;;
RAU;A6;2;312224;34 02;;
RAU;A5;2;223630;;;
RAU;A31;2;204200;;;
RAU;A31;1;23415;1-23+4;;
ACCSER;A31;1;166671;;;
RAU;A36;1;174002;54 27;;
RAU;A5;1;22200;15 73;;
RAU;A5;1;12470;15 83;;
RAU;A77;2;28855;17 30;;
RAU;A36;1;5036;51 05;;
RAU;A6;1;71915;11 43;;
RAU;A31;1;192170;;;
ACCSER;A77;2;67913;;;
RAU;A39;1;38118;54 79;;
RAU;A39;2;24248;54 64;;
ACCSER;A5A;1;6500;;;
RAU;A77;1;81630;18045;;
RAU;A77;1;71070;18033;;
RAU;A77;1;72480;18035;;
RAU;A77;1;83490;18047;;
RAU;A5;1;203570;;;
RAU;A6;1;309970;33 41;;
RAU;A26;2;382627;;;
ACCSER;A6;2;74420;;;
RAU;A36;1;195201;54 51;;
RAU;A36;2;61217;52 16;;
ACCSER;A40;2;106628;;;
RAU;A6;2;92700;12 12;;
RAU;A77;2;32337;17 34;;
ACCSER;A6;2;122750;;;
RAU;A31;2;85614;2-85+7;;
RAU;A77;2;30325;17 32;;
RAU;A31;2;184850;;;
RAU;A40;2;175650;4441;;
RAU;A404;2;14841;295;;
RAU;A31;1;184850;;;
RAU;A40;2;115590;248;;
RAU;A40;1;169870;4436;;
ACCSER;A6;2;400200;;;
RAU;A6;2;295590;33 16;;
RAU;A71;1;230337;21 21;;
RAU;A42;2;6900;43 26;;
RAU;A31;1;134500;;;
RAU;A6;2;137506;14 12;;
RAU;A6;2;249330;32 18;;
ACCSER;A6;1;130200;;;
ACCSER;A36;2;81130;;;
RAU;A36;1;59620;52 11;;
RAU;A36;2;181474;54 38;;
RAU;A36;2;50428;52 02;;
ACCSER;A5;2;88291;;;
RAU;A46;1;2905;42 63;;
RAU;A46;1;4110;42 65;;
RAU;A46;1;5140;42 67;;
RAU;A46;1;7140;42 69;;
RAU;A46;1;9140;42 71;;
RAU;A71;2;355250;24 06;;
RAU;A5;2;109440;;;
RAU;A36;1;166123;54 17;;
RAU;A6;1;397000;41 45;;
RAU;A5;2;207740;;;
RAU;A6;2;439630;42 44;;
RAU;A31;2;135800;;;
RAU;A719;2;1937;2442;;
ACCSER;A31;1;57550;;;
RAU;A5;1;14370;15 81;;
ACCSER;A40;2;130100;;;
RAU;A40;2;130380;211;;
RAU;A36;2;42745;51 46;;
RAU;A5;1;200010;;;
ACCSER;A40;1;167800;;;
RAU;A6;1;209270;31 27;;
RAU;A6;2;130156;14 02;;
RAU;A6;2;159751;14 44;;
RAU;A71;1;246239;21 37;;
RAU;A71;1;248319;21 39;;
RAU;A6;2;79900;11 52;;
RAU;A77;1;41463;17 45;;
RAU;A6;1;219590;31 39;;
ACCSER;A5;2;4440;;;
RAU;A6;2;178999;14 70;;
ACCSER;A40;2;115268;;;
RAU;A36;1;168153;54 21;;
RAU;A6;2;302310;33 26;;
RAU;A5;2;195840;;;
RAU;A40;2;206490;4191;;
RAU;A31;2;167960;;;
ACCSER;A5;1;30120;;;
ACCSER;A77;1;29810;;;
ACCSER;A77;1;38520;;;
ACCSER;A31;2;210817;;;
ACCSER;A31;2;161433;;;
RAU;A5;1;30120;15 65;;
RAU;A6;1;440630;42 47;;
RAU;A6;1;158597;14 41;;
ACCSER;A714;2;4980;;;
RAU;A71;2;228342;21 20;;
RAU;A71;1;371530;24 21;;
RAU;A432;2;11280;1128;;
RAU;A432;1;10476;1048-1;;
RAU;A432;2;10476;1048-2;;
RAU;A432;1;11137;1114;;
RAU;A5A;1;1230;TAO.1A;;
RAU;A40;1;154600;4418;;
RAU;A5;1;73798;15 15;;
ACCSER;A6;1;233440;;;
ACCSER;A406;1;5500;;;
RAU;A406;1;5500;;;
RAU;A6;1;141707;14 17;;
ACCSER;A71;2;317127;;;
ACCSER;A71;1;249949;;;
ACCSER;A71;1;260929;;;
RAU;A406;1;8280;;;
RAU;A406;2;8280;;;
ACCSER;A432;1;1230;;;
PYTDF;A31;2;17750;Flagey Echezeaux;Non renseigné;Non renseigné
PYTDF;A31;1;24700;Gevrey;Non renseigné;Non renseigné
PYTDF;A31;2;47300;Arc sur Tille;Non renseigné;Non renseigné
PYTDF;A31;2;54200;Brognon;Non renseigné;Non renseigné
PYTDF;A31;2;59850;Pichanges;Non renseigné;Non renseigné
PYTDF;A31;2;72600;Til Chatel;Non renseigné;Non renseigné
PYTDF;A31;2;82500;Selongey 2;Non renseigné;Non renseigné
PYTDF;A31;1;97823;Aprey - Mat;Non renseigné;Non renseigné
PYTDF;A31;2;103815;Perrogney - Mat;Non renseigné;Non renseigné
PYTDF;A31;1;111340;Mardor - Mat;Non renseigné;Non renseigné
PYTDF;A31;2;120200;Rolampont - Mat;Non renseigné;Non renseigné
PYTDF;A31;2;131500;Dampierre - Mat;Non renseigné;Non renseigné
PYTDF;A31;1;150100;Merrey - Mat;Non renseigné;Non renseigné
PYTDF;A31;1;157850;Germainvilliers;Non renseigné;Non renseigné
PYTDF;A31;2;166500;Vrécourt - Mat;Non renseigné;Chemetov
PYTDF;A31;1;181000;Sandaucourt - Mat;Non renseigné;Non renseigné
PYTDF;A31;1;200900;Tranqueville - Mat;Non renseigné;Non renseigné
PYTDF;A31;2;206200;Harmonville - Mat;Non renseigné;Non renseigné
PYTDF;A31;1;211200;Colombey les Belles - Mat;Non renseigné;Non renseigné
PYTDF;A31;2;218400;Bagneux - Mat;Non renseigné;Non renseigné
PYTDF;A31;2;225600;Gye - Mat;Non renseigné;Chemetov
PYTDF;A31;1;49700;Orgeux;Non renseigné;Non renseigné
PYTDF;A31;1;87900;Vesvres sous Chalancey;Non renseigné;Non renseigné
PYTDF;A31;1;97820;Aprey;Non renseigné;Non renseigné
PYTDF;A31;1;161800;Robécourt;Non renseigné;Non renseigné
PYTDF;A31;1;175950;Bulgnéville;Non renseigné;Non renseigné
PYTDF;A31;1;214800;Colombey les Belles;Non renseigné;Non renseigné
PYTDF;A36;1;652;Lutterbach;Non renseigné;Chemetov
PYTDF;A36;1;11400;La Porte d''Alsace;Non renseigné;Non renseigné
PYTDF;A36;1;20950;Aire d''Angeot;Non renseigné;Non renseigné
PYTDF;A36;1;30400;Bessoncourt;Non renseigné;Non renseigné
PYTDF;A36;2;43800;Dambenois;Non renseigné;Non renseigné
PYTDF;A36;2;60400;Aire d''Ecot;Non renseigné;Non renseigné
PYTDF;A36;2;83900;Combe Fougère;Non renseigné;Non renseigné
PYTDF;A36;2;90500;Beaume les Dames;Non renseigné;Non renseigné
PYTDF;A36;1;101550;Les Grands Brocards;Non renseigné;Non renseigné
PYTDF;A36;1;108600;Chaudefontaine;Non renseigné;Non renseigné
PYTDF;A36;1;121600;Station de Chailluz;Non renseigné;Non renseigné
PYTDF;A36;1;141800;Station de St Vit;Non renseigné;Non renseigné
PYTDF;A36;2;149600;Gendrey;Non renseigné;Non renseigné
PYTDF;A36;2;160700;Audelange;Non renseigné;Non renseigné
PYTDF;A36;2;72836;L''Isle sur le Doubs;Non renseigné;Non renseigné
PYTDF;A36;2;166500;Dole;Non renseigné;Non renseigné
PYTDF;A36;2;185400;Aire des Noues;Non renseigné;Non renseigné
PYTDF;A36;2;195900;Chamblanc;Non renseigné;Non renseigné
PYTDF;A6;2;293800;Bois des Corbeaux;Non renseigné;site Talco
PYTDF;A6;1;306800;Beaune Sud;Non renseigné;site Talco
PYTDF;A6;2;316200;Demigny;Non renseigné;site Talco
PYTDF;A6;2;322900;La Loyère;Non renseigné;Non renseigné
PYTDF;A6;2;335100;Chalon Sud;Non renseigné;Non renseigné
PYTDF;A6;1;341500;La Ferté St Ambreuil;Non renseigné;Non renseigné
PYTDF;A6;2;360116;Le Villars;Non renseigné;site Talco
PYTDF;A6;2;374800;St Albain;Non renseigné;Non renseigné
PYTDF;A6;2;380900;Macon Nord;Non renseigné;Non renseigné
PYTDF;A6;2;397000;Les Sablons;Non renseigné;Non renseigné
PYTDF;A6;1;408350;Dracé;Non renseigné;Non renseigné
PYTDF;A6;1;419500;Patural;Non renseigné;Non renseigné
PYTDF;A6;2;426500;Villefranche Est Limas;Non renseigné;Non renseigné
PYTDF;A6;1;442655;Limonest;Non renseigné;Non renseigné
PYTDF;A6;2;288900;Bessey en Chaume;Non renseigné;Non renseigné
PYTDF;A71;1;212660;Bois de Givray;Non renseigné;Non renseigné
PYTDF;A71;1;219070;Gite aux Loups;Non renseigné;Non renseigné
PYTDF;A71;1;227080;Levet;Non renseigné;Non renseigné
PYTDF;A71;1;234980;Bois de Fleuret;Non renseigné;Non renseigné
PYTDF;A71;1;245990;Farges;Non renseigné;Non renseigné
PYTDF;A71;1;253700;Bouzais;Non renseigné;Non renseigné
PYTDF;A71;1;262150;Bornaille Celette;Non renseigné;Non renseigné
PYTDF;A71;1;270120;La Croix Barnon;Non renseigné;Non renseigné
PYTDF;A71;2;276200;Vallon en Sully;Non renseigné;Non renseigné
PYTDF;A71;2;284800;Maillet Grand Soudray;Non renseigné;Non renseigné
PYTDF;A71;1;288500;Les Bergères;Non renseigné;Non renseigné
PYTDF;A71;1;298450;Bizeneuille;Non renseigné;Non renseigné
PYTDF;A71;1;304500;Doyet;Non renseigné;Non renseigné
PYTDF;A71;1;310295;Le Moulin Charlot;Non renseigné;Non renseigné
PYTDF;A71;1;324200;La Chaumette Target;Non renseigné;Non renseigné
PYTDF;A71;1;330100;Thelien Monestier;Non renseigné;Non renseigné
PYTDF;A71;1;349600;Gannat;Non renseigné;Non renseigné
PYTDF;A71;1;354750;Champs;Non renseigné;Non renseigné
PYTDF;A71;1;365100;Cogoulet;Non renseigné;Non renseigné
PYTDF;A71;1;371750;Montpertuis;Non renseigné;Non renseigné
PYTDF;A71;1;375000;Riom;Non renseigné;Non renseigné
PYTDF;A71;2;381130;Gerzat;Non renseigné;Chemetov
PYTDF;A71;1;317960;Montmarault;Non renseigné;Non renseigné
Ga;A5;3;38990;n°176;Marolles-sur-Seine;
Ga;A5;3;88800;n°175;Vulaines;
PYTDF;A77;2;12000;Nargis;Non renseigné;Non renseigné
PYTDF;A77;2;21500;Corquilleroy;Non renseigné;Non renseigné
PYTDF;A77;1;30000;Vimory Ouest;Non renseigné;Non renseigné
PYTDF;A77;2;38250;St Hilaire sur Puiseaux;Non renseigné;Non renseigné
PYTDF;A77;1;45800;Varennes Changy;Non renseigné;Non renseigné
PYTDF;A77;2;59600;La Bussière;Non renseigné;Non renseigné
ACCSER;A31;2;31250;;;
RAU;A39;2;26268;54 68;;
ACCSER;A39;2;63528;;;
RAU;A39;2;134831;44 116;;
RAU;A39;2;32103;54 74;;
RAU;A19;2;15590;12.64;;
RAU;A40;2;152725;4415;;
RAU;A40;1;147000;4410;;
RAU;A71;2;335269;23 42;;
RAU;A5;2;162799;;;
RAU;A71;2;298459;23 04;;
RAU;A6;2;263260;32 32;;
RAU;A6;2;140494;14 16;;
ACCSER;A31;1;20075;;;
ACCSER;A36;2;15410;;;
RAU;A36;2;185196;54 42;;
PYTDF;A39;1;111875;Cuiseaux;Non renseigné;Non renseigné
PYTDF;A39;2;118961;PMV de Condal;Non renseigné;Non renseigné
PYTDF;A39;2;128111;Pirajoux;Non renseigné;Non renseigné
PYTDF;A39;1;139541;Beny 2;Non renseigné;Non renseigné
PYTDF;A39;2;133100;Griffonières;Non renseigné;Hors DPAC
PYTDF;A40;1;103200;Chatillon la Sémine;Non renseigné;Non renseigné
PYTDF;A40;1;107200;Tunnel St Germain;Non renseigné;Non renseigné
PYTDF;A40;2;125400;St Martin du Fresne district;Non renseigné;Non renseigné
